ID,GASTO
LLOZLFALLO0,1
LZ9VZM8L,1
9000L4LZ,
LLO8LO988V,1
FA0ZLL800,
LLO8FAZFAVFA,1
LLZMVFA08,1
FA0Z0LO9LL,
LZ09Z4ZFA,
LLO0Z8400,1
80044LO08,1
LZ08VFALO0,1
ZZFA8ZLO4LO,
L80L848Z,1
LZ9000VV,1
FA0Z0FA0LO8,
L840FA0LO9,1
LVLOFA9000,1
FA0Z488L0,
LV840FA0Z,1
FA0V0VVLO9,
900Z0Z44,
LVV089LFA,1
FA00FAFA800,
L8LOL0V9L,1
LLO940VV0,
FA04400Z8,
L0Z88L9LO,1
LZ84944Z,
Z0LOFAVVFA8,1
9000FALZ0,
Z88988,1
LVL490FA8,1
LLOFA8Z8L4,1
LZ00ZM0Z,1
90LFA0L8LO,
LO0Z04FA0LO,1
LFAFA094LO8,1
900V8ZML,
Z004LOZZ0,1
LVLOV8900,1
LLOFAZFA40Z,1
80LFA4LOLLO,1
LVLOFA8LO09,1
LLO9LOVLO0L,1
FA0V9V008,
FA00Z00FALO,
L9LO90ZLO4,
LLL08LO04,1
L844LO4Z0,1
V00L8084,1
FA000ZFA90,
LVZ8LOL8V,1
LZVZ0948,1
8LVFAFA0L,1
L0LO8FAL9LO,1
FA0V00LOL0,
L90FA044FA,1
9004L089,
V0L008LL,1
LZ4VLL4L,1
FA0Z4V004,
L090ZFAZ4,1
90L4L89V,
900V80V4,
FA0FA9LOVLFA,
LLO4VLO9FALO,
ZMZ8FAFA,1
L8LL00LO8,
L9L8L88LO,1
LLO0LOVLO8Z,1
L8L88VFAZ,1
900V48Z8,
FA0Z80LLV,
FA0ZFAFA48Z,
LLO0Z0FALO0,1
90LL0FA00,
LV8LO4808,1
FA0VVZM84,
VL440VV,1
LZ84V0,1
LZLOLLOFALOFA,1
L90LOLV0Z,1
LZ4FAZFAZM,1
900009Z0,
FA0449VZL,
900V8LO08,
FA0ZMZLFA0,
90L0LO0VV,
90V00VZ,1
L40Z0L98,1
FA08LO0LOZ4,
FA0LOZZ0L8,
FA0VZLO90V,
FA0ZML00V,
900L0FALL,
FA0808898,
LVZ0L0V0,
FA09VVLOFALO,
LZ89FA4VFA,1
9098FA40,1
LLZVFAZZM,1
900ZLO090,
LVL8ZV80,1
L0FALOZ0Z9,1
ZZ44V8L4,
LZ0VLOFA09,1
LLFA0Z8Z0,1
L49FALO88FA,
L0LO0FAZZ0,1
FA0Z900LO4,
FA0FA8Z409,
LLV0FA84L,1
LVLLOLL9Z,1
80LL0FAVV,
LLLO4LO9LV,1
L908080LO,1
FA0ZVL4LV,
9009LO4,
FA0VV49LO0,
FA0Z4ZZFAL,
L4LFAFA0Z4,1
FA09Z4FAVL,
L00V98VV,1
LFAV4Z488,1
LV0FA0FALO9,1
LVZZM0L0,1
LLV4LV4V,
FA04L44ZFA,
Z04ZV84V,1
FA09VV9ZFA,
FA0V449Z4,
LZ40LO909,1
LZVLOVFA84,1
LZ0ZV8V0,1
LVL0FAZZFA,1
FA0V0089LO,
V04FALO0FAV,1
FA0LO9Z944,
LVZLO9VLO0,1
FA0ZLO0LOL9,
FA0LOL90V9,
LLOLZFA9LOL,1
LV9Z0Z,1
FA0LO9V044,
L9040LO00,1
LLO4FAZL0FA,1
LFAL9080L,1
L494Z4VLO,1
FA0L049V4,
LLO0Z98LO0,1
FA09044L0,
L8ZVZ4FA9,1
LVFA4494LO,1
L8V8VFALOFA,1
ZZFAZVZ0L,
900LLZ0V,
VVFAFAZLL,1
LZ94V984,1
L44LO90FA0,1
FA0440L8L,
FA0LO84VLOL,
900FALOFA49,
L0400ZFAV,1
LLOVZ0LOFA4,1
FA0VZ00V8,
FA000FALO0V,
900940FALO,
FA0VLOVZ04,
900Z04LOZ,
90L4V8,
FA009ZM40,
90L009FA8,
8L00LO04,1
LV0LO840LO,1
LZZZLO0,1
LZ8VV800,
FA09V8V8LO,
FA0ZV89LO4,
FA08LLO09FA,
FA0FA944,
LZM80LOVZ,1
FA044088L,
900800V0,
Z84Z,1
FA0ZV8FALO9,
FA00LOV4LOV,
ZZ00LOFA9Z,
L0FA0Z0LO8,1
FA04L4LOZV,
FA089080LO,
L4V9L04L,1
L89VVFAFA4,
LZZLOFA0ZZ,1
LZ948080,1
FA09ZZ0Z4,
Z08LZ8LOV,1
900048FA0,
FA0004LZL,
FA0LL0LLO0,
L9LOV8V8LO,1
LFALZ8L0V,1
LV4LOV49Z,
ZZLOFAFAV0LO,1
FA0Z00090,
FA0Z4VL,
LZL49000,1
FA0FAL4FAV0,
900Z0Z44,
LZZZLO0,1
LVZZMZMFA,1
FA0Z0LL4Z,
LVLO84FAV8,1
LVZZM0L0,1
Z0888L00,1
LLO0LO0Z89,1
L949V488,
LVZ0FALO0L,1
FA0Z40Z8V,
FA0VFALO4V0,
L98LLOZL0,1
LVFAZ8VZM,1
L890ZM9V,
LLO8FALOFA0,1
9004800Z,
Z004LOZZ0,1
90L0LO0VV,
LVLFAL094,
L8Z0L4VZ,1
L8000LOZV,
LL4L9VFA0,
FA0Z0909LO,
FA0ZZFA0ZFA,
FA0ZZ84FAL,
V0V4Z0FAV,1
L800FALLOV,
L8FA0ZFA0LO,1
L80LOVVZFA,1
LFA9FA09V8,1
LLZLO0L0V,1
VLO0FA9FAL,1
LZFAVFA09FA,1
8V4VZZ0,1
LVFA0LZLOV,1
900009Z0,
LLO09L490,1
900L0FALL,
FA0ZLOV90FA,
LO04VLO4L0,1
LV90LFA0V,1
FA04LO94L9,
LLOZL4VZV,1
L9VZ8040,1
L800VLOL0,1
FA0VLO4LO0L,
FA0ZLO90VFA,
L8880VLL,
LLOZLFALLO0,1
V0L008LL,1
LLOLFA0008,1
LO0FA8FA0FA0,1
L80ZFA9FAV,1
LLV0FA84L,1
L4FAFALOFA8LO,1
LL409ZM4,1
FA084L4Z9,
LZLOLLO4FA0,1
L80LOV009,1
L8FA89Z48,1
LFALOZLOFAL4,
Z0ZFAV0Z8,1
90LFA4ZZ4,
ZZLO04VFA8,
V009FAFAZ4,1
LV00VZLOFA,
LLOL0L4L8,
L00LO8FA,1
80L48400,1
L88VLOZ0L,
FA0004V49,
LLO9L4Z9L,1
L8L9V89FA,1
LL94VZM8,
LFA00VL0Z,
L4FA009FA0,1
LLOVFAFA08FA,1
FA0LLO0ZM9,
LLO0LOVLO8Z,1
L94VFA8ZL,
FA040VLOFA4,
Z048ZL,1
FA0FA9LO9LO0,
L8880L,
900V4ZFA,1
LVLO0LOVFAL,1
LVL4088LO,
LV4ZMLO00,
L94V4FA0L,1
900FAFA0FAV,
LV9V00LLO,1
800LLOZL8,1
LVZLZLO40,1
LLO0LO9Z04,1
LLOVLO0LLO0,1
LZFAL0FA0LO,1
LVZ00008,1
L000Z9FAFA,1
LZ8808V9,1
LV88FAVZV,1
FA0V4FA408,
L9LOFA04V8,1
LZV84ZLOV,1
VLOFA8VFALO,1
L40Z0L98,1
89LLO0ZLO,1
V0LOFA00FA9,1
L4FA900LO8,1
900LO0080,
FA04VLLO0FA,
LLO04LO08LO,1
90L4800Z,
LLOLV0LOV4,1
LZLOLLOFALOFA,1
FA048808L,
L880L80L,
LLO0Z0FALO0,1
L8FA04FA40,1
L9ZVFA00L,
L8L04488,1
L0Z00LO0LO,1
L00L08LOFA,1
FA0ZLVLL4,
L9Z08LFA0,
L0000LZFA,1
L4LO80ZZV,1
L4L9Z0ZFA,1
LLOZLFALLO0,1
LLO89LOZLO4,1
LO0ZLOFA4ZZ,
LZZ8LO00FA,1
900VLZ0LO,
L09LO4004,1
FA04FAFA0V9,
L9FA8ZLV8,1
ZZ00LOFA9Z,
LV800000,1
98LOZ88Z,
LVZ0894L,
L84FA9LV4,
LVLFAZML0,
LZZ0V44Z,
LLOZ40LO,1
LLOV9L00FA,1
L800ZLO,1
L0FAZ80LLO,
LZ0880,1
L8VLO8ZLOFA,
L0FA9L40LO,1
LLOL0FA4LL,1
LV9Z9FA84,
LLO9LO0FAFAFA,1
LZ0VFAV04,1
LLFA404,
LLO84FA00Z,1
LLO008LO98,1
90LL980,
L8VZ800V,1
LZLOZZ988,1
LO0LL0LOZ9,1
FA0ZLOFAFA94,
V00LL9Z8,1
FA0488Z8Z,
L80LOV4L0,1
L4L0Z49V,1
LFA940Z0V,1
LZ0880,1
LVZ04ZLO4,
LV44FALO9V,1
LZ04LO4VZ,1
V0Z8LO94,1
LV8Z9V8L,1
LLOFA480Z9,1
FA04400Z8,
LZ84V0,1
FA0ZLOV90FA,
9ZVZLO,
L88Z4ZZLO,
L80048FAV,1
LZZ944FA0,
L9004V8V,
80L80LO0FA,
LV0VZM08,1
LLO0980Z0,1
LLO0980Z0,1
L00VLO0,
800FALOL08,
FA0FA9LOVLFA,
LLOFA480Z9,1
L4Z0LOLLO0,1
L8880L,
FA0V449Z4,
FA0Z0V400,
LV9094FALO,
L8ZV89L9,
L9ZLO040L,1
80LVFA8LL,1
LV8VZ0Z9,
LO0Z4Z800,
L0400ZFAV,1
LVFA4Z9VZ,
900V4ZFA,1
L904ZZL9,1
L4Z4FALO90,1
LV0L0LO00,1
LLV0FALV4,
L8FA0LOL80,
L8FA4LOV9L,1
LO0ZVZ00Z,1
L90LOZ040,
LZV84ZLOV,1
LZL80LO00,1
94LO9090,1
80LLO4Z0L,1
L9ZV8V8LO,1
L40V9LVZ,1
90LL0FA00,
LZ8VV800,
LZMZ000FA,
LLOVLO80FA9,1
L84ZV8L9,
L40ZM4LZ,1
L80LZVVV,
L44ZZ0LO9,
LLOVLOL4LLO,1
L9ZL44LO8,
FA090LO809,
LZ0LLO490,
LZLLZMFA8,1
FA04FALO0VLO,
FA0Z4VFA,
VFAVLO0LOFA,1
V000LV90,
LLOZL4VZV,1
L90844,
LV400FAL4,1
9FAFAZ040,1
FA0LO0LFA0FA,
FA0VV0LOZL,
LZMLOZ00L,1
LLO84FA00Z,1
LLOV0ZLOZ9,
LZ9FA90FA4,1
LZ804LOFAFA,1
LLOLZFA9LOL,1
LFA4L0FA80,
LLO8Z8Z49,1
ZZ00LOFA9Z,
FA0Z09LO08,
L0FA9ZL00,1
9000ZFAV9,
FA0ZFAV498,
90L009FA8,
LL0FA08,1
LZ9LOV00L,1
L940FAZ,
LO00VLVFAFA,1
L40FAV9Z9,1
Z000VFALOFA,1
Z080ZZ0LO,
Z009L8LOZ,1
LFA4Z9090,1
LZ9LZ98V,
L409FALLO4,
L4Z4FALO90,1
L00LV00L,
900LOV0LO8,
ZZFAVV89LO,1
L800ZLO,1
L0090Z,1
LV94LL90,
LLOLFALOZ40,
FA0409040,
LZ404FALO9,1
LZFALO0904,1
L904ZZL9,1
V9ZZZZV,
L8ZLOFAFA4LO,1
V0004880,1
LVFALLOFA04,1
L0L49000,1
LFAFA9VL8LO,1
Z048ZL,1
V0Z88V0FA,1
9L4LFA40,1
LL49L40L,
LFAL0V04V,
LLO4VLO9FALO,
LZ40LO909,1
L90LOLV0V,1
8V4VZZ0,1
V00Z4Z0LO,1
LZV9L0VV,1
LLV4LV4V,
Z0Z0Z9FA0,
LFAFAVVFA49,1
L90FA0ZM9,1
9000ZMFAZ,
Z84Z,1
L890ZM9V,
L0000LZFA,1
FA049V9ZZ,
ZZFA8ZLO4LO,
LV4Z0LO9LO,1
90000L00,
L9LO08FAZ9,
L40000Z4,1
LLL8048Z,1
LLL4Z904,
FA04L44ZFA,
FA0LO9V044,
LVFA90VZFA,
FA0Z8LOL8Z,
L9LOFA9848,
9000ZFAV9,
FA0FA0LZ,
LLOLFA0V80,1
LZMLOFAVVL,1
L8090LO09,1
L8490840,
LVLZFA8LO9,1
FA0VFA4LZLO,
900LOFA0LL,
L00LO0VFA9,1
LL80ZMV9,
L400LOVFA4,1
L90L08FALO,1
LZLO04LO,1
LLVLZFA0LO,1
L090ZFAZ4,1
L80L848Z,1
FA0Z0V400,
FA09V8V8LO,
L8FAL9Z40,
L8L0LZL0,1
FA0ZV89LO4,
LZ0949V0,
LFA09FAFAV4,1
L9000V0FA,1
L80LLO9LOV,
L44488V8,1
LZLVFAVVL,1
LLO00VFA00,
L4FA04FA4V,1
L44ZLOVZV,
900LZ948,
LLO0LO9Z04,1
80LLO9,1
LLFALO4ZLV,
LZLO0498LO,1
LZMLO8V0V,1
9008L40L,
FA04FALO48LO,
L4LLOFAZ00,1
L4LO0400Z,1
LLOZ90FA9FA,
L890VVLZ,
FA04FA0LOL0,
LV0FA444L,1
V0LO9Z0FA4,1
L49FA4LO48,1
L90FA0LO0V,
LLO409880,1
LLLO984LOV,1
LZZ944FA0,
LFALOLZZ0LO,1
LLO8908Z9,
L800V80LO,1
LLO4V4FAL8,
LV0LZVL9,1
LV09FALO0L,
LLO00FA9V4,
LLO40ZVLO8,1
V0ZM84L0,1
9008LL0FA,
LL4Z80LO9,
LLOFA480Z9,1
900009Z0,
L9LO0LVL0,1
FA00LOV49L,1
LZFA8VZ9Z,1
L4V4VZ98,1
LVV0V08Z,1
LLO94LOVVFA,
LV9LO9098,
FA0ZLOV90FA,
L4Z0LOLLO0,1
900LZ4FA4,
LZ04LO4VZ,1
LZV9L0VV,1
FA0808898,
V0LO9Z0FA4,1
LLOZ4ZMLO9,1
LFAV0ZVLOV,1
L9LFAZ8LZ,
LLOZLO8LOZ0,1
LFA8FA0008,1
FA04FAFA0V9,
ZZZMV8Z0,1
900L4048,
L84LO0040,1
L40LOFAFA9LO,1
FA0LO8FA0,
900ZL080,
LV40009Z,1
8ZFAZ8,1
L80L0L9L,1
900FAFAL0V,
L90L4FA0Z,
988V49LO,1
8ZMV4,
FA0488Z8Z,
FA0480V09,
FA0LO08FAZ4,
FA080FA044,
L0LOVL9LL,1
L480Z8LL,1
LLZLO0L0V,1
LV900LOLZ,
LV4LLOLLFA,1
LVV49LOVL,1
L80FA4VL0,1
L8L0LZFAFA,1
90LLO0LOZ8,
800VLV0LO,
L9Z0V9FA4,
LLO0080VFA,
LLOL0VZ4Z,1
Z0ZLL000,
L94LL00LO,
FA0Z98Z04,
L90L0FALO9,1
L9FA8ZLV8,1
LV800ZMV,1
FA0V9ZV,
L9000V0FA,1
L4LLOFAZ00,1
L449ZFA44,1
LVL8V9FALO,1
ZZ0VLO989,1
FA0ZLO90VFA,
LLO88ZVL9,
LVFA408,
L89V8088,1
FA0VZM49FA,
LV4ZMLO00,
L80LLFALOZ,
L9LOZ89V0,1
LLO90LOFAZM,1
L800ZL9V,1
V0L008LL,1
LLFA0Z8Z0,1
9098FA40,1
LVLLOLL9Z,1
FA0ZLOFAFA94,
90LZ80FA4,
LZ9V90LO0,
LLO9FA0LO9V,1
FA0ZL00,
LLOV48848,1
8FA909LO0,1
LV94LL90,
L890L880,
L840ZFA4FA,1
LLOFA04LO,
LVZ00004,1
LV90LFA0V,1
90L48404,
LL09Z94L,
LVFA0LZLOV,1
8008898FA,1
LFAV0LV8LO,1
LVVLOL9FAZ,1
LZ8FAV0V4,1
LVV44000,1
L044VLO8FA,1
FA00LZ4FA0,
LL800LLFA,1
L80L0Z8FA,1
900L0FALL,
L9Z09Z00,
LFAFA094LO8,1
LL800LLFA,1
FA04400Z8,
LZ9000VV,1
Z04ZV84V,1
L8ZVZ4FA9,1
900Z89LOV,
900890VL,
ZZ0VLO989,1
LVFA0LOZ88,1
LLO940VV0,
L0LO8FAL9LO,1
900V8LO08,
9098FA40,1
ZZ00LOFA9Z,
L9FAL8LV9,1
LLO8004,1
LVLLV4L8,1
L9LLL040,1
LL49LZLFA,1
V0L08LOLL,
L0ZLO48,1
LFAFAZM0Z0,
LLOLFA8FAVL,1
FA04FALO0VLO,
FA09FAFALO08,
LZ8Z4LFA4,1
FA0LO8000Z,
L000ZFA08,1
80L80LO0FA,
FA040VLOFA4,
90049VV0,
FA0FA9L48V,
FA04FAV449,
LV84LZMLO,
ZZLO04VFA8,
LZ0949V0,
L8L89VZ8,
LZV88FA89,1
LV048ZV0,
LVZ0V0ZLO,1
LVFA0FAZ0L,1
8004Z090,
LVV890LL,1
L8Z9V9Z9,
LLOLLO909Z,1
L8Z0LOVV0,
LLO0VV84L,
V000LV90,
LZLO9898FA,1
L490FAL40,1
LVLL0840,1
L9FA4LO0L4,
L84FA00V0,1
L9ZLO040L,1
L0Z8FALO00,1
LLOZV4L,
FA04VVFA0V,
9004ZMV9,
900V49V4,
V848VLL,1
LO04FA098L,
FA0FA904,
LVLOZLOZVL,
FA048LO49V,
L0LO0FAZZ0,1
900V09VL,
LZVV0LO94,1
L8ZLO00V9,
LVLLLO4V4,
Z0ZLL000,
L800FA0FA4,
LVZFALO9LO9,1
LO04FA098L,
L4Z49L90,1
L9000Z0V,
L9VZ8040,1
LLO8Z0L0LO,1
L4FA084FA4,1
L08Z8LVV,1
LLO4LFALO4FA,1
LLO8948V9,1
900V09VL,
L9LO00LOZ,1
LZ404FALO9,1
FA0V4Z0VL,
LLOL04FAV0,1
V800ZL4,1
9000L4LZ,
9000LO980,
L44LO90FA0,1
FA09044L0,
LVLOZ8Z4V,1
LV0LOVZFAFA,
LZ9LOLLFAL,
84VLOVV9,
90LLLOFAFALO,
LZMLVFA0Z,1
L9Z9Z0,
8004V0V0,
L9LOZ89V0,1
L80FAV0,1
L9ZLOL00V,1
L48L4090,1
LV4VZ808,1
80044LO08,1
LZ800LOL0,1
ZZ0VLO989,1
FA048808L,
L0VFA9LO9L,1
Z88988,1
900800V0,
LVFA90VZFA,
LLO40ZFAV0,1
L49FA0FAFA0,1
LLOZ00848,1
LZ9LOFA4,1
LVZVLOVLV,1
89LO9084,
900V8ZML,
FA040Z4LO8,
LVFA900Z9,1
LVFA000FAFA,1
L909084FA,
9004ZL90,
LLV0FALV4,
FA0L9FA804,
LVZ0V0ZLO,1
9FAFA408L,1
LFA9V8L8L,
LLOZV4L,
LVLOFA8V,1
900L409FA,
LO0LO4VLO0V,
L9ZV0L0LO,1
FA09LVVFA0,
L00LLLOL4,1
LV449008,1
LLOFA40FA40,1
L4L4LFAL8,1
900FA4009,
FA048040V,
LZLO9LV0Z,1
9004ZZMZ,
L4V04V49,1
LZ4FAZFAZM,1
FA09VV9ZFA,
L494Z4VLO,1
FA0Z4V88FA,
LZ4L0Z00,
L8FALVZ84,1
9FA4L808,1
LZFA8VZ9Z,1
L84LO88LO8,1
LZLVFAVVL,1
LVZFA0LOZ0,1
ZZVLOFALO0L,1
FA04ZZ9FA4,
90098LO0Z,
LLO00ZFA89,
FA040980FA,
L9LOZ808L,1
90LLFAZ09,
LLO4LO40FA8,
LVZ00008,1
LVLOL0VLOFA,1
LLO80V08V,1
L94ZLFA4V,1
LVFA09V94,
FA040V8V8,
LV8VVFAFAZ,
L480Z8LL,1
LL4V4ZFAZ,
L840ZFA4FA,1
L9ZLFA0ZZ,
LVL449VFA,
LV900LOLZ,
900V9LFAL,
L80048FAV,1
LVLOL98LV,1
LZ4LVVLFA,1
900V0004,
L9FAFAV089,
LZ80FAVLOL,1
FA0V4048Z,
FA0FA9L48V,
L48LOLFA9L,1
LFA44V04LO,
LZ0ZFALO8L,
LLO844V4V,1
9009VFA49,
LFAFA90080,1
LVL4Z0VL,
L9444LOVZ,1
L90FA0LO0V,
FA0ZZFA0ZFA,
LFA0ZLL04,
LZ0FALLOZZ,1
80L48400,1
V940VLO4,1
8ZFAZ8,1
L440LVFA0,1
L4ZFAVFAFA0,
LZLO08409,1
L8LV0VZZ,
FA0ZM900LO,
L909V9LOL,
L909084FA,
FA0FA489Z0,
LLOZV448FA,1
L9LO00L8FA,1
L4FALVZ00,1
L90V0Z4L,1
L00LO8FA,1
LZZLO0ZM4,1
LL80ZMV9,
L4V4VZ98,1
L80LOV009,1
Z000VFALOFA,1
LV0VLO00LO,
LFAZZ0098,
L0ZLL0Z9,1
L84ZM000,1
LV0LZVL9,1
LVFAFALO848,
LO0ZLZLO80,1
LZ008494,1
ZVZ98Z49,
L0FA04ZLOZ,
LV8ZM80L,1
90049VV0,
ZZZV00ZL,1
LVFA0FAZ0L,1
LZ9V4FA94,1
LVV44000,1
L8ZVV0FALO,1
V00L8084,1
LZFA0ZZFAV,
LVL490FA8,1
Z0Z0Z9FA0,
L494FA40FA,1
LLO8908Z9,
FA0VV0LOZL,
L8LO400Z9,1
FA0ZL0LLO4,
L08VVL04,
9000444V,
L908VLFA4,1
L40FAV9Z9,1
8004Z9LZ,1
Z000VFALOFA,1
LFALO0V09LO,
L9ZV8V8LO,1
9000FAZ8FA,
L9L00ZVLO,
LZ9V4FA94,1
ZZFA8ZLO4LO,
80FA0FA08,
LO0ZFA0LOVV,
LO0LLO8909,1
L94V40LO0,1
L88LO4LFA8,1
LLZMVFA08,1
LLL08LO04,1
LO0Z04FA0LO,1
LFAFA094LO8,1
VVFAFAZLL,1
L0FA0Z0LO8,1
LFALFAL8FA4,
LZLLFAVZL,1
L80LOV4L0,1
LV80LLFAL,
L9FALLOFALO0,1
LVL8ZV80,1
L4009ZM9,1
LFA09FAFAV4,1
ZZVLOFALO0L,1
80LFALVVL,
9000V9ZM,
FA0FA8V0FAV,
L8ZVV0FALO,1
ZMZ8FAFA,1
LLOLZZ0FA4,1
LLO0LO0LO49,1
900LO0FA4LO,
LL409ZM4,1
L8FAFAFA084,
LVFA9FA0LOL,1
FA0Z40Z8V,
L9FALO0FA,
L4FA009FA0,1
LLO9Z0Z0Z,
L98FA84,1
FA0FA8489FA,
L0VLO0Z9LO,
LVVLLL4FA,
L84VLLO40,
L9ZFAV088,
LLO49440Z,1
LLO9LZLOZ0,
ZZ4LO8004,1
L94L9L88,1
LL44000LO,1
ZZFALO000V,
LVFA4494LO,1
LZ4ZM444,1
LZ00409FA,
L049VL0FA,
LZ8Z4LFA4,1
L4088FA9LO,1
L88VLOZ0L,
LZ9VFAFAFALO,
LV400FAL4,1
900FALOL0LO,
FA0Z0LO9LL,
L8FAZ00FAFA,1
L80L848Z,1
LLO4VLO9FALO,
9000L004,
LLO08ZLZ4,1
Z0FA0FA0Z8,
LLOVZV80L,1
LVLZFA8LO9,1
LZZV989L,1
900L0ZFALO,
L88FA00LZ,1
FA04VVFA0V,
L00FA9L0Z,1
LZ409V0FA,1
LLO9FA0LO9V,1
L8LO0VLV4,1
LZLO08409,1
L00LO8940,1
LLOFA0L0LLO,1
L0080V44,1
L894VLLO0,
LV44FALO9V,1
LLOLV0LOV4,1
LV4VZ808,1
80090LOLZ,1
LFAFA9L8,
L0044FAZ9,
L9FAL0L04,1
LVZFA4FAL0,1
LLO0080VFA,
LFA808900,
L90L0ZL9,1
FA0ZL0LLO4,
LVL88880,
LFA0ZLL04,
FA040V8V8,
LO0VFA90FA0,1
LVFAVFALO,
LFA844FA00,1
900LLVLO9,
80FA0FA08,
L84ZV8L9,
L8VZL0L9,1
LO0L800FA0,1
L9ZVL0,
Z0ZLL000,
LL0Z808LO,
900ZL080,
L848LLO80,
L4ZFAVFAFA0,
L8L08ZLO8,1
FA088LO8FA9,
LVFA000FAFA,1
LZZMZM09,
LO0LOL9044,1
LL48040V,1
L8LL8440,1
L004LO8,
Z0LOFAVVFA8,1
LVLOV8900,1
LLOLZFA9LOL,1
LLO4FA4Z94,
L9LOFA9848,
L89LOFAL,1
L0FA04ZLOZ,
L8VL809FA,
LLO8004,1
L0800ZLO9,
LLOV09L,
LV08Z808,
9LO09L4L,
LLOLZFA0LO0,1
Z04VLOZFAZ,1
LVLO84FAV8,1
LV9094FALO,
L8LFA4ZVFA,1
L8ZL0V,
L8Z8ZZM8,1
9FAFAZ040,1
80LFA4LOLLO,1
L800ZLO,1
FA0LO84VFAV,
LVFA900Z9,1
800L8FA8,1
LLO0Z8400,1
LZ9LZLOZLO,1
LVLOFAL0FAV,
LLO08LO8FAL,1
LO0FA8FA0FA0,1
LLOZLFALLO0,1
L40Z0L98,1
L8V8VFALOFA,1
LZ0VLOFA09,1
LVZZM0L0,1
900ZM90V,
L000Z9FAFA,1
L48L4090,1
L8L88VFAZ,1
L8ZVV0FALO,1
LO0FA8FA0FA0,1
900ZLO090,
L00V98VV,1
LLOZVZFA89,1
L40LOFAFA9LO,1
FA048008V,
LLO89LOZLO4,1
L8FA4Z0,1
LZ4VLL4L,1
ZZZ00040,1
L9488FAL9,
LV9ZMFA98,1
L9FAFAV089,
L490FAL40,1
LVZMZLOLZ,1
LZLO0498LO,1
L0FAV9FA09,1
LVFAZ44,
LLOZ90FA9FA,
Z0LOLLO0VLO,1
9Z98FA44,
LO0LOV409Z,1
L8FAL9Z40,
LLO8VL0LOV,1
900940FA4,
L0LO004LO0,1
FA0Z4V004,
FA0Z80LLV,
L89VVFAFA4,
L8LOL4VVLO,
L8L8ZZ40,1
LV9Z4FA9FA,1
L8VZ800V,1
L9FA00VLOV,
V0LZ9LFA9,1
FA09LZVZZ,
L800V80LO,1
L08FALO8ZLO,1
8FA04LOVL,1
Z0ZLL000,
Z0FA0FA0Z8,
LL00LLZ4,
L9044V0LO,1
LV0Z0ZV4,
LVLLV4L8,1
L9LO9Z00Z,1
9008V000,
V00Z4FAL8,1
L00LO0VFA9,1
LZZLFALFA0,1
LZ9VFAFAFALO,
FA0V0FAZ8V,
L890FA0L9,1
L00ZFA00LO,1
LVFA8VV,1
L49FALO4L0,
L90LOLLO,1
L0LV9LLO0,
L8ZZLO004,1
LV400L,1
L8V4FALV0,
L4V0Z80Z,1
900FA80LL,
VLO0FA9FAL,1
Z0Z0Z9FA0,
L44L8ZZZ,
FA0LLO0ZM9,
9004800Z,
900V9LFAL,
LZ0LLO490,
LZ80FAVLOL,1
Z0FAVL90Z,1
L8ZM8LL0,
LO04V80Z0,1
90L40LOLL,
LV409V,1
L0040ZVLO,
L0Z0FAVFALO,
LV0FA444L,1
LZLLFAVZL,1
LVLL0ZFA9,1
800V4LL0,1
LFAFA90080,1
LV9LVZ0Z,
FA0VZ0VV9,
LZFAZZZ0L,1
L440LVFA0,1
900LOFA8LFA,
LZMLOL80LO,1
LV89FA8FA0,1
Z0FAZ9VL4,
LL08LZFALO,1
LL4Z80LO9,
L880LO840,1
L8L04488,1
L8FA4Z0,1
90LFA0L8LO,
LLOFAZFA40Z,1
90V00VZ,1
LLZVFAZZM,1
LLO0LO0LO49,1
L490VFA00,1
LLOLZVFAFAFA,1
LLL4Z904,
L9ZV0Z94,1
LZLOVL44FA,1
LV0048Z0,1
L0FAZV444,1
L0FAZV444,1
L4ZFA9Z04,1
80L8Z4FALO,
LLOZLO8LOZ0,1
LO0ZLOFA4ZZ,
FA0LO94FA4Z,
FA00LOV49L,1
LO0LO0FAL4LO,1
L08Z8LVV,1
L44LZ08V,1
L4LOZ9VLO0,1
FA040ZVZL,
L4Z0FALO0V,
L00FA9LOFAL,1
LZ08VFALO0,1
9004L089,
L9LO44890,1
VVFAFAZLL,1
FA0ZML00V,
L80LO0LLV,1
LVV0V08Z,1
9000L498,
800480VLO,1
LV00L984,1
LLOL80V0V,1
L880094L,1
L0LV0LFA9,1
LVLFAVVLZ,1
LVVLOL9FAZ,1
900V00,
L8FA04FA40,1
LFALZ8L0V,1
LLOLZFALOZV,1
ZZ44V8L4,
9008LL0FA,
FA04L0808,
L94V0LO0FA,
L9FA40LL4,
LZLVLOLLOZ,
LVLOFA8LO09,1
LVZ8LOL8V,1
80LL0FAVV,
LZ9FA90FA4,1
FA08LLO09FA,
LLZZM0,1
FA0L9FA804,
LLO94LOVVFA,
LV9094FALO,
L0FAZ044V,
ZZ040408,
LVL0FA04L,
9000FAZ8FA,
L0LO8FAL9LO,1
FA0Z0V400,
LLZ0FALO94,1
L84VLLO40,
LLVVV00L,1
LLOLFA8FAVL,1
LO0V949LFA,1
LVL4Z0VL,
LO0LO0FAL4LO,1
LO08ZFA80FA,
L880094L,1
900LLO4ZM,
LVZ0894L,
900409VLO,
80090LOLZ,1
FA000844LO,
LV89FA8FA0,1
